,,,insample,outOfSample,PnL,PPN
DOGE,2e-06,2022-08-16,0.09644588989999547,0.09764141790667469,667.5249440322606,0.00021809782950680574
DOGE,2e-06,2022-08-17,0.09795516151208017,0.12091915764141625,410.3400114931277,0.00014147653724455475
DOGE,2e-06,2022-08-18,0.09752754597141444,0.0730455326127416,300.9495054354883,0.00010902778752780909
DOGE,2e-06,2022-08-19,0.10298197493367822,0.04869420168721483,435.851341576079,0.00014623745093520144
DOGE,2e-06,2022-08-20,0.0925180015981879,0.14163799475400163,1059.4092599350702,0.00041366055629346213
DOGE,2e-06,2022-08-21,0.0949487069792887,0.0781825241280597,824.1259008045487,0.00029215784608385383
DOGE,2e-06,2022-08-22,0.09497706536932471,0.09942453761254266,731.9535675684452,0.00028362246863979914
DOGE,5e-06,2022-08-08,0.09077103925026153,0.055786934476679595,785.2158532640907,0.00028859898557550764
DOGE,5e-06,2022-08-09,0.09094764325862281,0.1683016458188119,358.5330914278173,0.00010996738174309347
DOGE,5e-06,2022-08-10,0.09053718408023381,0.0716977432374748,766.3525899032742,0.00031921165051174047
DOGE,5e-06,2022-08-11,0.09390575963850567,0.05959632792887182,668.26232362594,0.0002386081681346665
DOGE,5e-06,2022-08-12,0.09340656421244709,0.09150494972505563,1059.0558629586144,0.0003675925562176292
DOGE,5e-06,2022-08-13,0.09017406520884286,0.1298683900209917,1002.5054731352268,0.00040407273709868575
DOGE,5e-06,2022-08-14,0.09402205870247038,0.11936180777899641,548.9912618243575,0.00020790800081388157
DOGE,5e-06,2022-08-15,0.09872299170942334,0.11259227222161206,703.8072413705565,0.00024431780858599924
DOGE,5e-06,2022-08-16,0.09609082659462675,0.09417680361207381,587.2729486215056,0.00018234964584078032
DOGE,5e-06,2022-08-17,0.09763140931983261,0.11927663026960134,420.2913668185959,0.00013643961767051852
DOGE,5e-06,2022-08-18,0.09733522888697876,0.07237354942537999,330.40484914972023,0.00011632620225648293
DOGE,5e-06,2022-08-19,0.10273138026406248,0.04980044643457615,594.8504838891655,0.00021705159512510087
DOGE,5e-06,2022-08-20,0.09251650644047071,0.14157534419022888,1059.4092599350702,0.00041366055629346213
DOGE,5e-06,2022-08-21,0.0949487069792887,0.0781825241280597,824.1259008045487,0.00029215784608385383
DOGE,5e-06,2022-08-22,0.09497706536932471,0.09942453761254266,731.9535675684452,0.00028362246863979914
DOGE,1e-05,2022-08-08,0.08990292665151689,0.05960410544814665,869.5933550711754,0.00030396120015081286
DOGE,1e-05,2022-08-09,0.09006557051887176,0.16945293679585471,416.4253393517936,0.00013972052221003953
DOGE,1e-05,2022-08-10,0.08999225708318193,0.08199818794757374,861.5639251630137,0.0003120634284676389
DOGE,1e-05,2022-08-11,0.09390575963850567,0.05959632792887182,668.26232362594,0.0002386081681346665
DOGE,1e-05,2022-08-12,0.09340656421244709,0.09150494972505563,1059.0558629586144,0.0003675925562176292
DOGE,1e-05,2022-08-13,0.09012206339505491,0.13089695910947374,1018.1845088422747,0.0003975701988377503
DOGE,1e-05,2022-08-14,0.09402205870247038,0.11936180777899641,548.9912618243575,0.00020790800081388157
DOGE,1e-05,2022-08-15,0.09872299170942334,0.11259227222161206,703.8072413705565,0.00024431780858599924
DOGE,1e-05,2022-08-16,0.0960455925756366,0.09529914434303455,587.2729486215056,0.00018234964584078032
DOGE,1e-05,2022-08-17,0.09763140931983261,0.11927663026960134,420.2913668185959,0.00013643961767051852
DOGE,1e-05,2022-08-18,0.09732621980759126,0.07265104476609374,327.5332776056827,0.00011450901122165102
DOGE,1e-05,2022-08-19,0.10273138026406248,0.04980044643457615,594.8504838891655,0.00021705159512510087
DOGE,1e-05,2022-08-20,0.09251650644047071,0.14157534419022888,1059.4092599350702,0.00041366055629346213
DOGE,1e-05,2022-08-21,0.09492379904888149,0.07788001022489921,833.9448537682947,0.0002998902021142252
DOGE,1e-05,2022-08-22,0.09497706536932471,0.09942453761254266,731.9535675684452,0.00028362246863979914
DOGE,2e-05,2022-08-08,0.08990292665151689,0.05960410544814665,869.5933550711754,0.00030396120015081286
DOGE,2e-05,2022-08-09,0.09001152599444118,0.16747052757044256,342.7762536804668,0.00010985211505897693
DOGE,2e-05,2022-08-10,0.08997077356245875,0.08307086084918958,863.5534856710758,0.00031278383337011143
DOGE,2e-05,2022-08-11,0.09390575963850567,0.05959632792887182,668.26232362594,0.0002386081681346665
DOGE,2e-05,2022-08-12,0.09340656421244709,0.09150494972505563,1059.0558629586144,0.0003675925562176292
DOGE,2e-05,2022-08-13,0.09012206339505491,0.13089695910947374,1018.1845088422747,0.0003975701988377503
DOGE,2e-05,2022-08-14,0.09396207159887404,0.11954960677877624,550.9997665281996,0.00021026103539953606
DOGE,2e-05,2022-08-15,0.09869395361286992,0.11357441156919978,703.8072413705565,0.00024431780858599924
DOGE,2e-05,2022-08-16,0.0960455925756366,0.09529914434303455,587.2729486215056,0.00018234964584078032
DOGE,2e-05,2022-08-17,0.09763140931983261,0.11927663026960134,420.2913668185959,0.00013643961767051852
DOGE,2e-05,2022-08-18,0.09732621980759126,0.07265104476609374,327.5332776056827,0.00011450901122165102
DOGE,2e-05,2022-08-19,0.10266033188189494,0.050665105052756565,559.4987701926191,0.00021188644696444017
DOGE,2e-05,2022-08-20,0.09251650644047071,0.14157534419022888,1059.4092599350702,0.00041366055629346213
DOGE,2e-05,2022-08-21,0.09492379904888149,0.07788001022489921,833.9448537682947,0.0002998902021142252
DOGE,2e-05,2022-08-22,0.09491795871227571,0.09946741109196633,637.9447114555636,0.00025511278544130666
DOGE,5e-05,2022-08-08,0.08959005339612147,0.061537113223504525,870.6598296666679,0.0002920823910274655
DOGE,5e-05,2022-08-09,0.08989340979653293,0.170323651929134,407.7718831153454,0.0001405912255057143
DOGE,5e-05,2022-08-10,0.08985912585344114,0.07996771625532872,861.3024039696194,0.000341669890028561
DOGE,5e-05,2022-08-11,0.0928454271943,0.057841813997384306,655.3490998620038,0.00021552889907631574
DOGE,5e-05,2022-08-12,0.0924844658548356,0.09234104861601744,1042.8576467608675,0.00035701552410669193
DOGE,5e-05,2022-08-13,0.09012206339505491,0.13089695910947374,1018.1845088422747,0.0003975701988377503
DOGE,5e-05,2022-08-14,0.09388893028916645,0.11927195328903162,557.6013270908187,0.00020958062581042644
DOGE,5e-05,2022-08-15,0.09869395361286992,0.11357441156919978,703.8072413705565,0.00024431780858599924
DOGE,5e-05,2022-08-16,0.0960455925756366,0.09529914434303455,587.2729486215056,0.00018234964584078032
DOGE,5e-05,2022-08-17,0.0970642571464847,0.12805735707724486,387.7550175913369,0.0001457513164613002
DOGE,5e-05,2022-08-18,0.09694962083483294,0.07155764014451649,340.462470704328,0.00011820216225837601
DOGE,5e-05,2022-08-19,0.10207251450151134,0.048543284329088054,526.7859824644528,0.00018415698291862878
DOGE,5e-05,2022-08-20,0.09231876491226887,0.13976928624668483,1059.4092599350702,0.00041366055629346213
DOGE,5e-05,2022-08-21,0.09468449530608725,0.07620364592575368,809.2540838456663,0.0002931220556612526
DOGE,5e-05,2022-08-22,0.09451631520304593,0.0976528764717578,717.09912524347,0.0002890692878669379
DOGE,0.0001,2022-08-08,0.08959005339612147,0.061537113223504525,870.6598296666679,0.0002920823910274655
DOGE,0.0001,2022-08-09,0.08989340979653293,0.170323651929134,407.7718831153454,0.0001405912255057143
DOGE,0.0001,2022-08-10,0.08939693282359562,0.0855806947784773,894.3397871351733,0.0003000239811247513
DOGE,0.0001,2022-08-11,0.0928454271943,0.057841813997384306,655.3490998620038,0.00021552889907631574
DOGE,0.0001,2022-08-12,0.0924844658548356,0.09234104861601744,1042.8576467608675,0.00035701552410669193
DOGE,0.0001,2022-08-13,0.08952924084195502,0.13365189444476677,1142.5108854987432,0.0003660553407971755
DOGE,0.0001,2022-08-14,0.09331780446554305,0.11732697840395712,509.062612158605,0.0001719510399706197
DOGE,0.0001,2022-08-15,0.09804891179004716,0.11243606517477545,662.5499919889432,0.00024901691948531326
DOGE,0.0001,2022-08-16,0.0953319268158388,0.0962452360499706,624.8156826645312,0.00021690283276840387
DOGE,0.0001,2022-08-17,0.0970642571464847,0.12805735707724486,387.7550175913369,0.0001457513164613002
DOGE,0.0001,2022-08-18,0.09694962083483294,0.07155764014451649,340.462470704328,0.00011820216225837601
DOGE,0.0001,2022-08-19,0.10207251450151134,0.048543284329088054,526.7859824644528,0.00018415698291862878
DOGE,0.0001,2022-08-20,0.09114200561536712,0.13968445015537578,1058.1463028294559,0.00039467488024779926
DOGE,0.0001,2022-08-21,0.09324693519219207,0.07824190781414064,884.3318830667168,0.0002946904263090324
DOGE,0.0001,2022-08-22,0.09327862803240805,0.09414569398340777,748.257637490316,0.0002634016004334734
DOGE,0.0002,2022-08-08,0.08959005339612147,0.061537113223504525,870.6598296666679,0.0002920823910274655
DOGE,0.0002,2022-08-09,0.08989340979653293,0.170323651929134,407.7718831153454,0.0001405912255057143
DOGE,0.0002,2022-08-10,0.08939693282359562,0.0855806947784773,894.3397871351733,0.0003000239811247513
DOGE,0.0002,2022-08-11,0.0928454271943,0.057841813997384306,655.3490998620038,0.00021552889907631574
DOGE,0.0002,2022-08-12,0.0924844658548356,0.09234104861601744,1042.8576467608675,0.00035701552410669193
DOGE,0.0002,2022-08-13,0.08952924084195502,0.13365189444476677,1142.5108854987432,0.0003660553407971755
DOGE,0.0002,2022-08-14,0.09331780446554305,0.11732697840395712,509.062612158605,0.0001719510399706197
DOGE,0.0002,2022-08-15,0.09804891179004716,0.11243606517477545,662.5499919889432,0.00024901691948531326
DOGE,0.0002,2022-08-16,0.0953319268158388,0.0962452360499706,624.8156826645312,0.00021690283276840387
DOGE,0.0002,2022-08-17,0.0970642571464847,0.12805735707724486,387.7550175913369,0.0001457513164613002
DOGE,0.0002,2022-08-18,0.09694962083483294,0.07155764014451649,340.462470704328,0.00011820216225837601
DOGE,0.0002,2022-08-19,0.10207251450151134,0.048543284329088054,526.7859824644528,0.00018415698291862878
DOGE,0.0002,2022-08-20,0.09114200561536712,0.13968445015537578,1058.1463028294559,0.00039467488024779926
DOGE,0.0002,2022-08-21,0.09324693519219207,0.07824190781414064,884.3318830667168,0.0002946904263090324
DOGE,0.0002,2022-08-22,0.09327862803240805,0.09414569398340777,748.257637490316,0.0002634016004334734
DOGE,0.0005,2022-08-08,0.08959005339612147,0.061537113223504525,870.6598296666679,0.0002920823910274655
DOGE,0.0005,2022-08-09,0.07300229800783253,0.11856477167973767,292.61345997478537,0.00010089101307116216
DOGE,0.0005,2022-08-10,0.07086842258395276,0.07420121403145763,852.3742552732693,0.0002958757147330799
DOGE,0.0005,2022-08-11,0.07459587663558276,0.06127051193695865,567.3547053268469,0.00019163715509634718
DOGE,0.0005,2022-08-12,0.0924844658548356,0.09234104861601744,1042.8576467608675,0.00035701552410669193
DOGE,0.0005,2022-08-13,0.07111577276024861,0.09872675841807954,868.9730409954389,0.000289573803055735
DOGE,0.0005,2022-08-14,0.09331780446554305,0.11732697840395712,509.062612158605,0.0001719510399706197
DOGE,0.0005,2022-08-15,0.09804891179004716,0.11243606517477545,662.5499919889432,0.00024901691948531326
DOGE,0.0005,2022-08-16,0.0953319268158388,0.0962452360499706,624.8156826645312,0.00021690283276840387
DOGE,0.0005,2022-08-17,0.0970642571464847,0.12805735707724486,387.7550175913369,0.0001457513164613002
DOGE,0.0005,2022-08-18,0.09694962083483294,0.07155764014451649,340.462470704328,0.00011820216225837601
DOGE,0.0005,2022-08-19,0.07517931329847827,0.02677149286306979,453.849407445025,0.0001745269994114458
DOGE,0.0005,2022-08-20,0.06572530493269468,0.1003788945528924,851.420969913802,0.0003152416913063825
DOGE,0.0005,2022-08-21,0.06915154771236787,0.07710531709023694,749.1821527068477,0.00026188320086946237
DOGE,0.0005,2022-08-22,0.09327862803240805,0.09414569398340777,748.257637490316,0.0002634016004334734
DOGE,0.001,2022-08-08,0.0,0.0,0.0,
DOGE,0.001,2022-08-09,0.0,0.0,0.0,
DOGE,0.001,2022-08-10,0.0,0.0,0.0,
DOGE,0.001,2022-08-11,0.0,0.0,0.0,
DOGE,0.001,2022-08-12,0.0,0.0,0.0,
DOGE,0.001,2022-08-13,0.0,0.0,0.0,
DOGE,0.001,2022-08-14,0.0,0.0,0.0,
DOGE,0.001,2022-08-15,0.0,0.0,0.0,
DOGE,0.001,2022-08-16,0.0,0.0,0.0,
DOGE,0.001,2022-08-17,0.0,0.0,0.0,
DOGE,0.001,2022-08-18,0.0,0.0,0.0,
DOGE,0.001,2022-08-19,0.0,0.0,0.0,
DOGE,0.001,2022-08-20,0.0,0.0,0.0,
DOGE,0.001,2022-08-21,0.0,0.0,0.0,
DOGE,0.001,2022-08-22,0.0,0.0,0.0,
XRP,0.0,2022-08-08,0.03898707866681084,0.030710288425091048,346.23631980894686,0.00016643206489581688
XRP,0.0,2022-08-09,0.03684015683087105,0.08532314319889911,119.9365966296706,5.552311915542816e-05
XRP,0.0,2022-08-10,0.036524308605509925,0.04384693289386221,598.6651924235309,0.00014251901696400385
XRP,0.0,2022-08-11,0.03913475630938579,0.06914323620161955,290.55760061962974,0.00011174043599486725
XRP,0.0,2022-08-12,0.045228378242441636,0.05168002075596856,288.6416432878014,7.215520407278152e-05
XRP,0.0,2022-08-13,0.05129797547278181,0.042480898426635494,294.44291612476303,8.088436821305424e-05
XRP,0.0,2022-08-14,0.05320380119271262,0.08798465837167035,283.1302303034444,8.277976399116992e-05
XRP,0.0,2022-08-15,0.056399290032328575,0.05707933225896589,349.19695844721434,9.092843919604446e-05
XRP,0.0,2022-08-16,0.05779216150751687,0.05964221332257669,133.43672254006344,3.421337364605566e-05
XRP,0.0,2022-08-17,0.060147079602086984,0.08740038744553835,219.40710512743155,5.866155999047374e-05
XRP,0.0,2022-08-18,0.06633244799646243,0.00927262505029669,113.07516807466777,3.794324752871683e-05
XRP,0.0,2022-08-19,0.06345891708785412,-0.01327193713683128,-259.5232007638692,-7.86495794407468e-05
XRP,0.0,2022-08-20,0.04756544381160055,0.06864529578619671,347.2233524444413,9.807607292135789e-05
XRP,0.0,2022-08-21,0.04880184559804279,0.04966152618871744,348.82405301809194,0.00010022675043585748
XRP,0.0,2022-08-22,0.04970180034469707,0.10179770299008983,447.0251534274028,0.00013710547970224025
XRP,1e-07,2022-08-08,0.03898707866681084,0.030710288425091048,346.23631980894686,0.00016643206489581688
XRP,1e-07,2022-08-09,0.03684015683087105,0.08532314319889911,119.9365966296706,5.552311915542816e-05
XRP,1e-07,2022-08-10,0.036524308605509925,0.04384693289386221,598.6651924235309,0.00014251901696400385
XRP,1e-07,2022-08-11,0.03913475630938579,0.06914323620161955,290.55760061962974,0.00011174043599486725
XRP,1e-07,2022-08-12,0.045228378242441636,0.05168002075596856,288.6416432878014,7.215520407278152e-05
XRP,1e-07,2022-08-13,0.05129797547278181,0.042480898426635494,294.44291612476303,8.088436821305424e-05
XRP,1e-07,2022-08-14,0.05320380119271262,0.08798465837167035,283.1302303034444,8.277976399116992e-05
XRP,1e-07,2022-08-15,0.056399290032328575,0.05707933225896589,349.19695844721434,9.092843919604446e-05
XRP,1e-07,2022-08-16,0.05779216150751687,0.05964221332257669,133.43672254006344,3.421337364605566e-05
XRP,1e-07,2022-08-17,0.060147079602086984,0.08740038744553835,219.40710512743155,5.866155999047374e-05
XRP,1e-07,2022-08-18,0.06633244799646243,0.00927262505029669,113.07516807466777,3.794324752871683e-05
XRP,1e-07,2022-08-19,0.06345891708785412,-0.01327193713683128,-259.5232007638692,-7.86495794407468e-05
XRP,1e-07,2022-08-20,0.04756544381160055,0.06864529578619671,347.2233524444413,9.807607292135789e-05
XRP,1e-07,2022-08-21,0.04880184559804279,0.04966152618871744,348.82405301809194,0.00010022675043585748
XRP,1e-07,2022-08-22,0.04970180034469707,0.10179770299008983,447.0251534274028,0.00013710547970224025
XRP,2e-07,2022-08-08,0.03898707866681084,0.030710288425091048,346.23631980894686,0.00016643206489581688
XRP,2e-07,2022-08-09,0.03684015683087105,0.08532314319889911,119.9365966296706,5.552311915542816e-05
XRP,2e-07,2022-08-10,0.036524308605509925,0.04384693289386221,598.6651924235309,0.00014251901696400385
XRP,2e-07,2022-08-11,0.03913475630938579,0.06914323620161955,290.55760061962974,0.00011174043599486725
XRP,2e-07,2022-08-12,0.045228378242441636,0.05168002075596856,288.6416432878014,7.215520407278152e-05
XRP,2e-07,2022-08-13,0.05129797547278181,0.042480898426635494,294.44291612476303,8.088436821305424e-05
XRP,2e-07,2022-08-14,0.05320380119271262,0.08798465837167035,283.1302303034444,8.277976399116992e-05
XRP,2e-07,2022-08-15,0.056399290032328575,0.05707933225896589,349.19695844721434,9.092843919604446e-05
XRP,2e-07,2022-08-16,0.05779216150751687,0.05964221332257669,133.43672254006344,3.421337364605566e-05
XRP,2e-07,2022-08-17,0.060147079602086984,0.08740038744553835,219.40710512743155,5.866155999047374e-05
XRP,2e-07,2022-08-18,0.06633244799646243,0.00927262505029669,113.07516807466777,3.794324752871683e-05
XRP,2e-07,2022-08-19,0.06345891708785412,-0.01327193713683128,-259.5232007638692,-7.86495794407468e-05
XRP,2e-07,2022-08-20,0.04756544381160055,0.06864529578619671,347.2233524444413,9.807607292135789e-05
XRP,2e-07,2022-08-21,0.04880184559804279,0.04966152618871744,348.82405301809194,0.00010022675043585748
XRP,2e-07,2022-08-22,0.04970180034469707,0.10179770299008983,447.0251534274028,0.00013710547970224025
XRP,5e-07,2022-08-08,0.03898707866681084,0.030710288425091048,346.23631980894686,0.00016643206489581688
XRP,5e-07,2022-08-09,0.03684015683087105,0.08532314319889911,119.9365966296706,5.552311915542816e-05
XRP,5e-07,2022-08-10,0.036524308605509925,0.04384693289386221,598.6651924235309,0.00014251901696400385
XRP,5e-07,2022-08-11,0.03913475630938579,0.06914323620161955,290.55760061962974,0.00011174043599486725
XRP,5e-07,2022-08-12,0.045228378242441636,0.05168002075596856,288.6416432878014,7.215520407278152e-05
XRP,5e-07,2022-08-13,0.05129797547278181,0.042480898426635494,294.44291612476303,8.088436821305424e-05
XRP,5e-07,2022-08-14,0.05320380119271262,0.08798465837167035,283.1302303034444,8.277976399116992e-05
XRP,5e-07,2022-08-15,0.056399290032328575,0.05707933225896589,349.19695844721434,9.092843919604446e-05
XRP,5e-07,2022-08-16,0.0577894607174384,0.059298443107077214,141.4189935904364,3.60749724245261e-05
XRP,5e-07,2022-08-17,0.060135068720506224,0.0863415898039982,221.4799334366835,5.890076811129862e-05
XRP,5e-07,2022-08-18,0.06633244799646243,0.00927262505029669,113.07516807466777,3.794324752871683e-05
XRP,5e-07,2022-08-19,0.06345891708785412,-0.01327193713683128,-259.5232007638692,-7.86495794407468e-05
XRP,5e-07,2022-08-20,0.04744256264273228,0.07247540518329543,338.36944311780525,0.00010069505088973542
XRP,5e-07,2022-08-21,0.04880184559804279,0.04966152618871744,348.82405301809194,0.00010022675043585748
XRP,5e-07,2022-08-22,0.04969295287914022,0.10162028554111247,451.5742556663349,0.0001402207874436696
XRP,1e-06,2022-08-08,0.03898707866681084,0.030710288425091048,346.23631980894686,0.00016643206489581688
XRP,1e-06,2022-08-09,0.03684015683087105,0.08532314319889911,119.9365966296706,5.552311915542816e-05
XRP,1e-06,2022-08-10,0.036524308605509925,0.04384693289386221,598.6651924235309,0.00014251901696400385
XRP,1e-06,2022-08-11,0.03913475630938579,0.06914323620161955,290.55760061962974,0.00011174043599486725
XRP,1e-06,2022-08-12,0.045228378242441636,0.05168002075596856,288.6416432878014,7.215520407278152e-05
XRP,1e-06,2022-08-13,0.05129797547278181,0.042480898426635494,294.44291612476303,8.088436821305424e-05
XRP,1e-06,2022-08-14,0.05320380119271262,0.08798465837167035,283.1302303034444,8.277976399116992e-05
XRP,1e-06,2022-08-15,0.05637898369109473,0.05677099398228014,349.19695844721434,9.092843919604446e-05
XRP,1e-06,2022-08-16,0.0577894607174384,0.059298443107077214,141.4189935904364,3.60749724245261e-05
XRP,1e-06,2022-08-17,0.060135068720506224,0.0863415898039982,221.4799334366835,5.890076811129862e-05
XRP,1e-06,2022-08-18,0.06633244799646243,0.00927262505029669,113.07516807466777,3.794324752871683e-05
XRP,1e-06,2022-08-19,0.06345891708785412,-0.01327193713683128,-259.5232007638692,-7.86495794407468e-05
XRP,1e-06,2022-08-20,0.04744256264273228,0.07247540518329543,338.36944311780525,0.00010069505088973542
XRP,1e-06,2022-08-21,0.04880184559804279,0.04966152618871744,348.82405301809194,0.00010022675043585748
XRP,1e-06,2022-08-22,0.04969295287914022,0.10162028554111247,451.5742556663349,0.0001402207874436696
XRP,2e-06,2022-08-08,0.03898707866681084,0.030710288425091048,346.23631980894686,0.00016643206489581688
XRP,2e-06,2022-08-09,0.03684015683087105,0.08532314319889911,119.9365966296706,5.552311915542816e-05
XRP,2e-06,2022-08-10,0.036524308605509925,0.04384693289386221,598.6651924235309,0.00014251901696400385
XRP,2e-06,2022-08-11,0.03913475630938579,0.06914323620161955,290.55760061962974,0.00011174043599486725
XRP,2e-06,2022-08-12,0.045228378242441636,0.05168002075596856,288.6416432878014,7.215520407278152e-05
XRP,2e-06,2022-08-13,0.05129797547278181,0.042480898426635494,294.44291612476303,8.088436821305424e-05
XRP,2e-06,2022-08-14,0.053092920521617404,0.08894059316737246,302.66888463664657,9.226858469726502e-05
XRP,2e-06,2022-08-15,0.05637898369109473,0.05677099398228014,349.19695844721434,9.092843919604446e-05
XRP,2e-06,2022-08-16,0.0577894607174384,0.059298443107077214,141.4189935904364,3.60749724245261e-05
XRP,2e-06,2022-08-17,0.060135068720506224,0.0863415898039982,221.4799334366835,5.890076811129862e-05
XRP,2e-06,2022-08-18,0.06622498200227678,0.005283145070185791,126.79931776544917,4.1166914879457117e-05
XRP,2e-06,2022-08-19,0.06316741540432214,-0.008815676491185531,-213.39778629419493,-7.846122417122904e-05
XRP,2e-06,2022-08-20,0.04744256264273228,0.07247540518329543,338.36944311780525,0.00010069505088973542
XRP,2e-06,2022-08-21,0.04880184559804279,0.04966152618871744,348.82405301809194,0.00010022675043585748
XRP,2e-06,2022-08-22,0.04969295287914022,0.10162028554111247,451.5742556663349,0.0001402207874436696
XRP,5e-06,2022-08-08,0.03785535732961076,0.0471814155917909,340.5802279375425,0.000135132620809026
XRP,5e-06,2022-08-09,0.036170885579146606,0.08485906832655155,126.59505606008148,7.032564065647783e-05
XRP,5e-06,2022-08-10,0.03594475636196859,0.044712497361473424,609.1019687289235,0.00015615560360085696
XRP,5e-06,2022-08-11,0.038628793905707615,0.06756406727152353,283.2809081268273,0.00011704452547411558
XRP,5e-06,2022-08-12,0.04418042524576782,0.05336255407771873,268.125922375505,7.573604959812131e-05
XRP,5e-06,2022-08-13,0.05086661578475471,0.04913312749262866,277.52423131416015,8.460388770891999e-05
XRP,5e-06,2022-08-14,0.053092920521617404,0.08894059316737246,302.66888463664657,9.226858469726502e-05
XRP,5e-06,2022-08-15,0.05637898369109473,0.05677099398228014,349.19695844721434,9.092843919604446e-05
XRP,5e-06,2022-08-16,0.057784514802072806,0.05869033346235686,141.4189935904364,3.60749724245261e-05
XRP,5e-06,2022-08-17,0.060135068720506224,0.0863415898039982,221.4799334366835,5.890076811129862e-05
XRP,5e-06,2022-08-18,0.06622498200227678,0.005283145070185791,126.79931776544917,4.1166914879457117e-05
XRP,5e-06,2022-08-19,0.06316741540432214,-0.008815676491185531,-213.39778629419493,-7.846122417122904e-05
XRP,5e-06,2022-08-20,0.04744256264273228,0.07247540518329543,338.36944311780525,0.00010069505088973542
XRP,5e-06,2022-08-21,0.048786020904038496,0.049133609384253485,346.7065162878058,9.904919293919451e-05
XRP,5e-06,2022-08-22,0.04969295287914022,0.10162028554111247,451.5742556663349,0.0001402207874436696
XRP,1e-05,2022-08-08,0.03785535732961076,0.0471814155917909,340.5802279375425,0.000135132620809026
XRP,1e-05,2022-08-09,0.036170885579146606,0.08485906832655155,126.59505606008148,7.032564065647783e-05
XRP,1e-05,2022-08-10,0.03594475636196859,0.044712497361473424,609.1019687289235,0.00015615560360085696
XRP,1e-05,2022-08-11,0.038628793905707615,0.06756406727152353,283.2809081268273,0.00011704452547411558
XRP,1e-05,2022-08-12,0.04418042524576782,0.05336255407771873,268.125922375505,7.573604959812131e-05
XRP,1e-05,2022-08-13,0.05086661578475471,0.04913312749262866,277.52423131416015,8.460388770891999e-05
XRP,1e-05,2022-08-14,0.053092920521617404,0.08894059316737246,302.66888463664657,9.226858469726502e-05
XRP,1e-05,2022-08-15,0.0563119109767346,0.05650098696909134,342.94628462215314,8.883829478213095e-05
XRP,1e-05,2022-08-16,0.057784514802072806,0.05869033346235686,141.4189935904364,3.60749724245261e-05
XRP,1e-05,2022-08-17,0.060135068720506224,0.0863415898039982,221.4799334366835,5.890076811129862e-05
XRP,1e-05,2022-08-18,0.06622498200227678,0.005283145070185791,126.79931776544917,4.1166914879457117e-05
XRP,1e-05,2022-08-19,0.06316741540432214,-0.008815676491185531,-213.39778629419493,-7.846122417122904e-05
XRP,1e-05,2022-08-20,0.04724144753018744,0.07314617959638847,368.5162880168413,0.00011963383149394089
XRP,1e-05,2022-08-21,0.04851598069762286,0.04951881432982663,327.0379124882461,9.289986667891392e-05
XRP,1e-05,2022-08-22,0.04943276586724943,0.10439344434814568,426.62099748397077,0.00013760074003838743
XRP,2e-05,2022-08-08,0.03703375707434686,0.05694753063271851,402.76152088033257,0.0001491486850107853
XRP,2e-05,2022-08-09,0.03561170102919786,0.07935650161415042,148.32308436217744,5.98041185608286e-05
XRP,2e-05,2022-08-10,0.03516023144901914,0.04554536538368115,584.6930160087271,0.0001498988131332257
XRP,2e-05,2022-08-11,0.03809488258550375,0.0670836050004131,254.09147084052398,0.00011143120926344943
XRP,2e-05,2022-08-12,0.04418042524576782,0.05336255407771873,268.125922375505,7.573604959812131e-05
XRP,2e-05,2022-08-13,0.05086661578475471,0.04913312749262866,277.52423131416015,8.460388770891999e-05
XRP,2e-05,2022-08-14,0.053092920521617404,0.08894059316737246,302.66888463664657,9.226858469726502e-05
XRP,2e-05,2022-08-15,0.05626882576215986,0.055293078718990474,322.55815549491086,8.270037943924621e-05
XRP,2e-05,2022-08-16,0.057784514802072806,0.05869033346235686,141.4189935904364,3.60749724245261e-05
XRP,2e-05,2022-08-17,0.06002931516470178,0.08351464952360665,223.6580715345682,6.0444473686526634e-05
XRP,2e-05,2022-08-18,0.06622498200227678,0.005283145070185791,126.79931776544917,4.1166914879457117e-05
XRP,2e-05,2022-08-19,0.06294777567197707,-0.009093234399206729,-253.6141382122259,-9.324918658982421e-05
XRP,2e-05,2022-08-20,0.04724144753018744,0.07314617959638847,368.5162880168413,0.00011963383149394089
XRP,2e-05,2022-08-21,0.0483363299102203,0.048725325686748144,374.46954302079337,0.00011848897864149005
XRP,2e-05,2022-08-22,0.04923653928130245,0.10620423791288747,478.31617611807764,0.00016839282785372284
XRP,5e-05,2022-08-08,0.03519854265158695,0.05443610495006013,375.5955915260489,0.0001227285932050611
XRP,5e-05,2022-08-09,0.034062710018528786,0.07417947760676546,169.2602317239622,6.880023844701625e-05
XRP,5e-05,2022-08-10,0.03516023144901914,0.04554536538368115,584.6930160087271,0.0001498988131332257
XRP,5e-05,2022-08-11,0.03809488258550375,0.0670836050004131,254.09147084052398,0.00011143120926344943
XRP,5e-05,2022-08-12,0.04418042524576782,0.05336255407771873,268.125922375505,7.573604959812131e-05
XRP,5e-05,2022-08-13,0.04972739483681865,0.06508421316264679,249.78607122756014,7.708852332968545e-05
XRP,5e-05,2022-08-14,0.052421906078606306,0.08786367809933515,274.65583430879457,8.528956802215267e-05
XRP,5e-05,2022-08-15,0.05626882576215986,0.055293078718990474,322.55815549491086,8.270037943924621e-05
XRP,5e-05,2022-08-16,0.05742743251356541,0.05922873327808731,146.65026575121698,3.799085346695853e-05
